"FIPS","YEAR","LINECODE","LINETITLE","AREANAME","VALUE"
"13153",1973,"0020","Population (persons)","Houston, Georgia [13153]",68189.00
"13153",1974,"0020","Population (persons)","Houston, Georgia [13153]",70377.00
"13153",1975,"0020","Population (persons)","Houston, Georgia [13153]",72078.00
"13153",1976,"0020","Population (persons)","Houston, Georgia [13153]",73241.00
"13153",1977,"0020","Population (persons)","Houston, Georgia [13153]",73912.00
"13153",1978,"0020","Population (persons)","Houston, Georgia [13153]",74950.00
"13153",1979,"0020","Population (persons)","Houston, Georgia [13153]",76599.00
"13153",1980,"0020","Population (persons)","Houston, Georgia [13153]",78161.00
"13153",1981,"0020","Population (persons)","Houston, Georgia [13153]",80235.00
"13153",1982,"0020","Population (persons)","Houston, Georgia [13153]",80598.00
"13153",1997,"0020","Population (persons)","Houston, Georgia [13153]",105034.00
"13153",1998,"0020","Population (persons)","Houston, Georgia [13153]",107073.00
"13153",1999,"0020","Population (persons)","Houston, Georgia [13153]",109216.00
"13153",2000,"0020","Population (persons)","Houston, Georgia [13153]",111254.00
"13153",2001,"0020","Population (persons)","Houston, Georgia [13153]",113202.00
"13153",2002,"0020","Population (persons)","Houston, Georgia [13153]",116462.00
"13153",2003,"0020","Population (persons)","Houston, Georgia [13153]",120070.00
"13155",1969,"0020","Population (persons)","Irwin, Georgia [13155]",7991.00
"13155",1970,"0020","Population (persons)","Irwin, Georgia [13155]",8113.00
"13155",1971,"0020","Population (persons)","Irwin, Georgia [13155]",8518.00
"13155",1972,"0020","Population (persons)","Irwin, Georgia [13155]",8295.00
"13155",1973,"0020","Population (persons)","Irwin, Georgia [13155]",8456.00
"13155",1974,"0020","Population (persons)","Irwin, Georgia [13155]",8502.00
"13155",1975,"0020","Population (persons)","Irwin, Georgia [13155]",8580.00
"13143",1990,"0020","Population (persons)","Haralson, Georgia [13143]",22002.00
"13143",1991,"0020","Population (persons)","Haralson, Georgia [13143]",22115.00
"13143",1992,"0020","Population (persons)","Haralson, Georgia [13143]",22432.00
"13143",1993,"0020","Population (persons)","Haralson, Georgia [13143]",22710.00
"13143",1994,"0020","Population (persons)","Haralson, Georgia [13143]",23043.00
"13143",1995,"0020","Population (persons)","Haralson, Georgia [13143]",23371.00
"13143",1996,"0020","Population (persons)","Haralson, Georgia [13143]",23876.00
"13143",1997,"0020","Population (persons)","Haralson, Georgia [13143]",24347.00
"13143",1998,"0020","Population (persons)","Haralson, Georgia [13143]",24764.00
"13143",1999,"0020","Population (persons)","Haralson, Georgia [13143]",25301.00
"13143",2000,"0020","Population (persons)","Haralson, Georgia [13143]",25822.00
"13143",2001,"0020","Population (persons)","Haralson, Georgia [13143]",26383.00
"13143",2002,"0020","Population (persons)","Haralson, Georgia [13143]",26883.00
"13143",2003,"0020","Population (persons)","Haralson, Georgia [13143]",27468.00
"13145",1983,"0020","Population (persons)","Harris, Georgia [13145]",15592.00
"13145",1984,"0020","Population (persons)","Harris, Georgia [13145]",15918.00
"13145",1985,"0020","Population (persons)","Harris, Georgia [13145]",16507.00
"13145",1986,"0020","Population (persons)","Harris, Georgia [13145]",16861.00
"13145",1987,"0020","Population (persons)","Harris, Georgia [13145]",17067.00
"13145",1988,"0020","Population (persons)","Harris, Georgia [13145]",17538.00
"13145",1989,"0020","Population (persons)","Harris, Georgia [13145]",17768.00
"13145",1990,"0020","Population (persons)","Harris, Georgia [13145]",17837.00
"13145",1991,"0020","Population (persons)","Harris, Georgia [13145]",17885.00
"13145",1992,"0020","Population (persons)","Harris, Georgia [13145]",18306.00
"13145",1993,"0020","Population (persons)","Harris, Georgia [13145]",19219.00
"13145",1994,"0020","Population (persons)","Harris, Georgia [13145]",20060.00
"13145",1995,"0020","Population (persons)","Harris, Georgia [13145]",20864.00
"13145",1996,"0020","Population (persons)","Harris, Georgia [13145]",21816.00
"13147",1976,"0020","Population (persons)","Hart, Georgia [13147]",17826.00
"13147",1977,"0020","Population (persons)","Hart, Georgia [13147]",18107.00
"13147",1978,"0020","Population (persons)","Hart, Georgia [13147]",18249.00
"13147",1979,"0020","Population (persons)","Hart, Georgia [13147]",18329.00
"13147",1980,"0020","Population (persons)","Hart, Georgia [13147]",18611.00
"13147",1981,"0020","Population (persons)","Hart, Georgia [13147]",18678.00
"13147",1982,"0020","Population (persons)","Hart, Georgia [13147]",18863.00
"13147",1983,"0020","Population (persons)","Hart, Georgia [13147]",18872.00
"13147",1984,"0020","Population (persons)","Hart, Georgia [13147]",19031.00
"13147",1985,"0020","Population (persons)","Hart, Georgia [13147]",19276.00
"13147",1986,"0020","Population (persons)","Hart, Georgia [13147]",19360.00
"13147",1987,"0020","Population (persons)","Hart, Georgia [13147]",19336.00
"13147",1988,"0020","Population (persons)","Hart, Georgia [13147]",19478.00
"13147",1989,"0020","Population (persons)","Hart, Georgia [13147]",19610.00
"13149",1969,"0020","Population (persons)","Heard, Georgia [13149]",5400.00
"13149",1970,"0020","Population (persons)","Heard, Georgia [13149]",5386.00
"13149",1971,"0020","Population (persons)","Heard, Georgia [13149]",5524.00
"13149",1972,"0020","Population (persons)","Heard, Georgia [13149]",5640.00
"13149",1973,"0020","Population (persons)","Heard, Georgia [13149]",5710.00
"13149",1974,"0020","Population (persons)","Heard, Georgia [13149]",5770.00
"13149",1975,"0020","Population (persons)","Heard, Georgia [13149]",5851.00
"13149",1976,"0020","Population (persons)","Heard, Georgia [13149]",5851.00
"13149",1977,"0020","Population (persons)","Heard, Georgia [13149]",6083.00
"13149",1978,"0020","Population (persons)","Heard, Georgia [13149]",6154.00
"13149",1979,"0020","Population (persons)","Heard, Georgia [13149]",6327.00
"13149",1980,"0020","Population (persons)","Heard, Georgia [13149]",6529.00
"13149",1981,"0020","Population (persons)","Heard, Georgia [13149]",6557.00
"13149",1982,"0020","Population (persons)","Heard, Georgia [13149]",6648.00
"13149",1997,"0020","Population (persons)","Heard, Georgia [13149]",10167.00
"13149",1998,"0020","Population (persons)","Heard, Georgia [13149]",10292.00
"13149",1999,"0020","Population (persons)","Heard, Georgia [13149]",10737.00
"13149",2000,"0020","Population (persons)","Heard, Georgia [13149]",11107.00
"13149",2001,"0020","Population (persons)","Heard, Georgia [13149]",11191.00
"13149",2002,"0020","Population (persons)","Heard, Georgia [13149]",11254.00
"13149",2003,"0020","Population (persons)","Heard, Georgia [13149]",11203.00
"13151",1969,"0020","Population (persons)","Henry, Georgia [13151]",23187.00
"13151",1970,"0020","Population (persons)","Henry, Georgia [13151]",23931.00
"13151",1971,"0020","Population (persons)","Henry, Georgia [13151]",24928.00
"13151",1972,"0020","Population (persons)","Henry, Georgia [13151]",25373.00
"13151",1973,"0020","Population (persons)","Henry, Georgia [13151]",27231.00
"13151",1974,"0020","Population (persons)","Henry, Georgia [13151]",28946.00
"13151",1975,"0020","Population (persons)","Henry, Georgia [13151]",29642.00
"13151",1990,"0020","Population (persons)","Henry, Georgia [13151]",59885.00
"13151",1991,"0020","Population (persons)","Henry, Georgia [13151]",63520.00
"13151",1992,"0020","Population (persons)","Henry, Georgia [13151]",67425.00
"13151",1993,"0020","Population (persons)","Henry, Georgia [13151]",72753.00
"13151",1994,"0020","Population (persons)","Henry, Georgia [13151]",78721.00
"13151",1995,"0020","Population (persons)","Henry, Georgia [13151]",84375.00
"13151",1996,"0020","Population (persons)","Henry, Georgia [13151]",90671.00
"13151",1997,"0020","Population (persons)","Henry, Georgia [13151]",97376.00
"13151",1998,"0020","Population (persons)","Henry, Georgia [13151]",104603.00
"13151",1999,"0020","Population (persons)","Henry, Georgia [13151]",113011.00
"13151",2000,"0020","Population (persons)","Henry, Georgia [13151]",121686.00
"13151",2001,"0020","Population (persons)","Henry, Georgia [13151]",130505.00
"13151",2002,"0020","Population (persons)","Henry, Georgia [13151]",140137.00
"13151",2003,"0020","Population (persons)","Henry, Georgia [13151]",150165.00
"13153",1983,"0020","Population (persons)","Houston, Georgia [13153]",81590.00
"13153",1984,"0020","Population (persons)","Houston, Georgia [13153]",81631.00
"13153",1985,"0020","Population (persons)","Houston, Georgia [13153]",82850.00
"13153",1986,"0020","Population (persons)","Houston, Georgia [13153]",84060.00
"13153",1987,"0020","Population (persons)","Houston, Georgia [13153]",85577.00
"13153",1988,"0020","Population (persons)","Houston, Georgia [13153]",86741.00
"13153",1989,"0020","Population (persons)","Houston, Georgia [13153]",88242.00
"13153",1990,"0020","Population (persons)","Houston, Georgia [13153]",89695.00
"13153",1991,"0020","Population (persons)","Houston, Georgia [13153]",91479.00
"13153",1992,"0020","Population (persons)","Houston, Georgia [13153]",93554.00
"13153",1993,"0020","Population (persons)","Houston, Georgia [13153]",95840.00
"13153",1994,"0020","Population (persons)","Houston, Georgia [13153]",98713.00
"13153",1995,"0020","Population (persons)","Houston, Georgia [13153]",100046.00
"13153",1996,"0020","Population (persons)","Houston, Georgia [13153]",102190.00
"13155",1976,"0020","Population (persons)","Irwin, Georgia [13155]",8696.00
"13155",1977,"0020","Population (persons)","Irwin, Georgia [13155]",8680.00
"13155",1978,"0020","Population (persons)","Irwin, Georgia [13155]",8951.00
"13155",1979,"0020","Population (persons)","Irwin, Georgia [13155]",9028.00
"13155",1980,"0020","Population (persons)","Irwin, Georgia [13155]",8965.00
"13155",1981,"0020","Population (persons)","Irwin, Georgia [13155]",8860.00
"13155",1982,"0020","Population (persons)","Irwin, Georgia [13155]",8892.00
"13155",1983,"0020","Population (persons)","Irwin, Georgia [13155]",8985.00
"13155",1984,"0020","Population (persons)","Irwin, Georgia [13155]",8970.00
"13155",1985,"0020","Population (persons)","Irwin, Georgia [13155]",8880.00
"13155",1986,"0020","Population (persons)","Irwin, Georgia [13155]",8821.00
"13155",1987,"0020","Population (persons)","Irwin, Georgia [13155]",8845.00
"13155",1988,"0020","Population (persons)","Irwin, Georgia [13155]",8809.00
"13155",1989,"0020","Population (persons)","Irwin, Georgia [13155]",8718.00
"13155",1990,"0020","Population (persons)","Irwin, Georgia [13155]",8643.00
"13155",1991,"0020","Population (persons)","Irwin, Georgia [13155]",8714.00
"13155",1992,"0020","Population (persons)","Irwin, Georgia [13155]",8761.00
"13155",1993,"0020","Population (persons)","Irwin, Georgia [13155]",8819.00
"13155",1994,"0020","Population (persons)","Irwin, Georgia [13155]",8835.00
"13155",1995,"0020","Population (persons)","Irwin, Georgia [13155]",9068.00
"13155",1996,"0020","Population (persons)","Irwin, Georgia [13155]",9241.00
"13155",1997,"0020","Population (persons)","Irwin, Georgia [13155]",9487.00
"13155",1998,"0020","Population (persons)","Irwin, Georgia [13155]",9635.00
"13155",1999,"0020","Population (persons)","Irwin, Georgia [13155]",9793.00
"13155",2000,"0020","Population (persons)","Irwin, Georgia [13155]",9971.00
"13155",2001,"0020","Population (persons)","Irwin, Georgia [13155]",9971.00
"13155",2002,"0020","Population (persons)","Irwin, Georgia [13155]",10052.00
"13155",2003,"0020","Population (persons)","Irwin, Georgia [13155]",10114.00
"13157",1983,"0020","Population (persons)","Jackson, Georgia [13157]",26514.00
"13157",1984,"0020","Population (persons)","Jackson, Georgia [13157]",26821.00
"13157",1985,"0020","Population (persons)","Jackson, Georgia [13157]",27504.00
"13157",1986,"0020","Population (persons)","Jackson, Georgia [13157]",27907.00
"13157",1987,"0020","Population (persons)","Jackson, Georgia [13157]",28556.00
"13157",1988,"0020","Population (persons)","Jackson, Georgia [13157]",29095.00
"13157",1989,"0020","Population (persons)","Jackson, Georgia [13157]",29684.00
"13157",1990,"0020","Population (persons)","Jackson, Georgia [13157]",30195.00
"13157",1991,"0020","Population (persons)","Jackson, Georgia [13157]",30909.00
"13157",1992,"0020","Population (persons)","Jackson, Georgia [13157]",31649.00
"13157",1993,"0020","Population (persons)","Jackson, Georgia [13157]",32420.00
"13157",1994,"0020","Population (persons)","Jackson, Georgia [13157]",33539.00
"13157",1995,"0020","Population (persons)","Jackson, Georgia [13157]",34526.00
"13157",1996,"0020","Population (persons)","Jackson, Georgia [13157]",35989.00
"13159",1976,"0020","Population (persons)","Jasper, Georgia [13159]",7643.00
"13159",1977,"0020","Population (persons)","Jasper, Georgia [13159]",7799.00
"13159",1978,"0020","Population (persons)","Jasper, Georgia [13159]",7959.00
"13159",1979,"0020","Population (persons)","Jasper, Georgia [13159]",8231.00
"13159",1980,"0020","Population (persons)","Jasper, Georgia [13159]",7548.00
"13159",1981,"0020","Population (persons)","Jasper, Georgia [13159]",7516.00
"13159",1982,"0020","Population (persons)","Jasper, Georgia [13159]",7486.00
"13159",1983,"0020","Population (persons)","Jasper, Georgia [13159]",7583.00
"13159",1984,"0020","Population (persons)","Jasper, Georgia [13159]",7713.00
"13159",1985,"0020","Population (persons)","Jasper, Georgia [13159]",7679.00
"13159",1986,"0020","Population (persons)","Jasper, Georgia [13159]",7733.00
"13159",1987,"0020","Population (persons)","Jasper, Georgia [13159]",7968.00
"13159",1988,"0020","Population (persons)","Jasper, Georgia [13159]",8049.00
"13159",1989,"0020","Population (persons)","Jasper, Georgia [13159]",8328.00
"13161",1969,"0020","Population (persons)","Jeff Davis, Georgia [13161]",9070.00
"13161",1970,"0020","Population (persons)","Jeff Davis, Georgia [13161]",9525.00
"13161",1971,"0020","Population (persons)","Jeff Davis, Georgia [13161]",10007.00
"13161",1972,"0020","Population (persons)","Jeff Davis, Georgia [13161]",10033.00
"13161",1973,"0020","Population (persons)","Jeff Davis, Georgia [13161]",10581.00
"13161",1974,"0020","Population (persons)","Jeff Davis, Georgia [13161]",10992.00
"13161",1975,"0020","Population (persons)","Jeff Davis, Georgia [13161]",11146.00
"13161",1976,"0020","Population (persons)","Jeff Davis, Georgia [13161]",11501.00
"13161",1977,"0020","Population (persons)","Jeff Davis, Georgia [13161]",11597.00
"13161",1978,"0020","Population (persons)","Jeff Davis, Georgia [13161]",11524.00
"13161",1979,"0020","Population (persons)","Jeff Davis, Georgia [13161]",11412.00
"13161",1980,"0020","Population (persons)","Jeff Davis, Georgia [13161]",11507.00
"13161",1981,"0020","Population (persons)","Jeff Davis, Georgia [13161]",11623.00
"13161",1982,"0020","Population (persons)","Jeff Davis, Georgia [13161]",11736.00
"13161",1997,"0020","Population (persons)","Jeff Davis, Georgia [13161]",12592.00
"13161",1998,"0020","Population (persons)","Jeff Davis, Georgia [13161]",12595.00
"13161",1999,"0020","Population (persons)","Jeff Davis, Georgia [13161]",12609.00
"13161",2000,"0020","Population (persons)","Jeff Davis, Georgia [13161]",12724.00
"13161",2001,"0020","Population (persons)","Jeff Davis, Georgia [13161]",12778.00
