msa,naics,empflag,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,year,id
12060,31331/,,H,351,G,2575,G,11043,19,6,3,3,5,1,1,0,0,0,0,0,0,0,2007,1987
12060,313311,B,S,0,H,463,H,1993,7,0,1,3,3,0,0,0,0,0,0,0,0,0,2007,1992
12060,313312,,G,259,G,2112,G,9050,12,6,2,0,2,1,1,0,0,0,0,0,0,0,2007,2000
12060,31332/,F,D,0,D,0,D,0,4,0,0,1,0,0,3,0,0,0,0,0,0,0,2007,2008
12060,313320,F,D,0,D,0,D,0,4,0,0,1,0,0,3,0,0,0,0,0,0,0,2007,2016
12060,314///,,H,4642,H,37703,H,160566,127,58,20,18,17,5,4,3,2,0,0,0,0,0,2007,2024
12060,3141//,G,D,0,D,0,D,0,60,30,8,7,10,0,2,2,1,0,0,0,0,0,2007,2028
12060,31411/,G,D,0,D,0,D,0,12,4,1,2,2,0,1,2,0,0,0,0,0,0,2007,2041
12060,314110,G,D,0,D,0,D,0,12,4,1,2,2,0,1,2,0,0,0,0,0,0,2007,2049
12060,31412/,G,D,0,D,0,D,0,48,26,7,5,8,0,1,0,1,0,0,0,0,0,2007,2050
12060,314121,,G,230,G,1481,G,6082,37,23,6,4,4,0,0,0,0,0,0,0,0,0,2007,2064
12060,314129,G,D,0,D,0,D,0,11,3,1,1,4,0,1,0,1,0,0,0,0,0,2007,2069
12060,3149//,,H,2214,H,18485,H,80098,67,28,12,11,7,5,2,1,1,0,0,0,0,0,2007,2071
12060,31491/,,H,419,H,2829,H,12768,21,5,6,5,2,2,1,0,0,0,0,0,0,0,2007,2085
12060,314911,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2007,2090
12060,314912,,H,411,H,2804,H,12583,19,4,5,5,2,2,1,0,0,0,0,0,0,0,2007,2098
12060,31499/,,H,1795,H,15656,H,67330,46,23,6,6,5,3,1,1,1,0,0,0,0,0,2007,2100
12060,314991,B,D,0,D,0,D,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,2007,2108
12060,314992,C,D,0,D,0,D,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2007,2113
12060,314999,,H,1529,G,13693,H,59404,42,23,4,6,4,3,0,1,1,0,0,0,0,0,2007,2121
12060,315///,,G,1218,G,7736,G,30635,91,55,11,14,6,4,0,1,0,0,0,0,0,0,2007,2130
12060,3151//,B,D,0,D,0,D,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,2007,2142
12060,31511/,B,D,0,D,0,D,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2007,2150
12060,315119,B,D,0,D,0,D,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2007,2158
12060,31519/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2007,2161
12060,315191,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2007,2163
12060,3152//,,H,1008,G,6485,H,25423,70,43,9,9,4,4,0,1,0,0,0,0,0,0,2007,2168
12060,31521/,,H,570,H,2449,H,10989,47,31,7,6,2,0,0,1,0,0,0,0,0,0,2007,2177
12060,315211,E,D,0,D,0,D,0,10,7,0,1,1,0,0,1,0,0,0,0,0,0,2007,2184
12060,315212,,H,180,G,811,G,3354,37,24,7,5,1,0,0,0,0,0,0,0,0,0,2007,2192
12060,31522/,C,D,0,D,0,D,0,9,5,1,1,1,1,0,0,0,0,0,0,0,0,2007,2196
12060,315222,B,S,0,G,251,G,1086,4,2,1,1,0,0,0,0,0,0,0,0,0,0,2007,2209
12060,315223,B,D,0,D,0,D,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,2007,2213
12060,315225,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2007,2215
12060,315228,B,D,0,D,0,D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2007,2220
12060,31523/,,H,263,G,2811,H,8855,8,2,1,1,1,3,0,0,0,0,0,0,0,0,2007,2225
12060,315232,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2007,2226
12060,315233,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2007,2231
12060,315234,B,D,0,D,0,D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2007,2235
12060,315239,,H,172,G,2380,H,7100,5,1,0,1,1,2,0,0,0,0,0,0,0,0,2007,2241
12060,31529/,B,S,0,H,126,H,596,6,5,0,1,0,0,0,0,0,0,0,0,0,0,2007,2258
12060,315291,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2007,2260
12060,315292,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2007,2261
12060,315299,B,D,0,D,0,D,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,2007,2263
12060,3159//,,H,162,H,1029,H,4399,17,11,2,2,2,0,0,0,0,0,0,0,0,0,2007,2270
12060,31599/,,H,162,H,1029,H,4399,17,11,2,2,2,0,0,0,0,0,0,0,0,0,2007,2278
12060,315991,A,S,0,H,41,G,159,3,2,1,0,0,0,0,0,0,0,0,0,0,0,2007,2290
12060,315999,C,S,0,H,988,H,4240,14,9,1,2,2,0,0,0,0,0,0,0,0,0,2007,2294
12060,316///,B,S,0,H,657,H,3266,7,1,3,3,0,0,0,0,0,0,0,0,0,0,2007,2298
12060,3161//,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2007,2307
12060,31611/,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2007,2315
12060,316110,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2007,2323
12060,3162//,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2007,2330
12060,31621/,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2007,2338
12060,316211,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2007,2349
12060,3169//,B,S,0,H,201,H,905,5,1,3,1,0,0,0,0,0,0,0,0,0,0,2007,2355
12060,31699/,B,S,0,H,201,H,905,5,1,3,1,0,0,0,0,0,0,0,0,0,0,2007,2363
12060,316991,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2007,2369
12060,316992,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2007,2377
12060,316993,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2007,2382
12060,316999,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2007,2390
12060,321///,,G,5443,G,43375,G,175751,172,53,22,29,39,16,10,3,0,0,0,0,0,0,2007,2401
12060,3211//,,G,751,G,7093,G,27716,21,6,4,3,3,2,3,0,0,0,0,0,0,0,2007,2408
12060,32111/,,G,751,G,7093,G,27716,21,6,4,3,3,2,3,0,0,0,0,0,0,0,2007,2416
12060,321113,,G,345,G,3374,G,13035,15,5,4,3,1,1,1,0,0,0,0,0,0,0,2007,2423
12060,321114,,H,406,H,3719,H,14681,6,1,0,0,2,1,2,0,0,0,0,0,0,0,2007,2433
12060,3212//,,H,1745,H,14664,H,58097,32,7,1,5,10,4,3,2,0,0,0,0,0,0,2007,2442
12060,32121/,,H,1745,H,14664,H,58097,32,7,1,5,10,4,3,2,0,0,0,0,0,0,2007,2450
12060,321212,F,D,0,D,0,D,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,2007,2465
12060,321213,A,D,0,D,0,D,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,2007,2473
12060,321214,,G,869,G,6109,G,23820,21,2,0,4,9,4,2,0,0,0,0,0,0,0,2007,2480
12060,321219,C,D,0,D,0,D,0,4,2,0,0,1,0,1,0,0,0,0,0,0,0,2007,2482
12060,3219//,,G,2947,G,21618,G,89938,119,40,17,21,26,10,4,1,0,0,0,0,0,0,2007,2497
12060,32191/,,G,1931,G,14530,G,59177,68,23,10,11,15,5,3,1,0,0,0,0,0,0,2007,2500
12060,321911,,G,834,H,5435,H,21044,22,6,3,3,7,1,1,1,0,0,0,0,0,0,2007,2511
12060,321912,B,D,0,D,0,D,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,2007,2517
12060,321918,,G,1051,G,8761,G,36915,42,14,7,8,7,4,2,0,0,0,0,0,0,0,2007,2522
12060,32192/,,G,795,G,4936,G,21014,33,8,5,8,7,4,1,0,0,0,0,0,0,0,2007,2536
12060,321920,,G,795,G,4936,G,21014,33,8,5,8,7,4,1,0,0,0,0,0,0,0,2007,2544
12060,32199/,C,S,0,H,2152,H,9747,18,9,2,2,4,1,0,0,0,0,0,0,0,0,2007,2547
12060,321992,B,S,0,H,292,G,2044,5,3,0,2,0,0,0,0,0,0,0,0,0,0,2007,2562
12060,321999,,H,198,H,1860,H,7703,13,6,2,0,4,1,0,0,0,0,0,0,0,0,2007,2573
12060,322///,,G,6437,G,79893,G,310677,87,16,6,7,11,22,22,3,0,0,0,0,0,0,2007,2581
12060,3221//,E,D,0,D,0,D,0,5,2,0,0,0,2,1,0,0,0,0,0,0,0,2007,2582
12060,32212/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2007,2590
12060,322121,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2007,2598
12060,32213/,E,D,0,D,0,D,0,4,1,0,0,0,2,1,0,0,0,0,0,0,0,2007,2610
12060,322130,E,D,0,D,0,D,0,4,1,0,0,0,2,1,0,0,0,0,0,0,0,2007,2618
12060,3222//,,G,6049,G,74020,G,285293,82,14,6,7,11,20,21,3,0,0,0,0,0,0,2007,2631
12060,32221/,,G,4099,G,52723,G,214171,53,6,3,3,9,15,15,2,0,0,0,0,0,0,2007,2639
12060,322211,,G,2784,G,38865,G,159378,32,2,2,1,5,9,12,1,0,0,0,0,0,0,2007,2647
12060,322212,,G,948,G,10674,G,41441,9,0,0,1,2,2,3,1,0,0,0,0,0,0,2007,2650
12060,322213,B,D,0,D,0,D,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2007,2658
12060,322214,,H,272,H,2548,H,11725,9,4,1,0,1,3,0,0,0,0,0,0,0,0,2007,2663
12060,322215,B,D,0,D,0,D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2007,2664
12060,32222/,,H,776,G,10262,H,33018,7,1,1,1,0,1,2,1,0,0,0,0,0,0,2007,2675
12060,322221,C,D,0,D,0,D,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,2007,2679
12060,322222,,H,594,G,8933,H,27732,5,1,1,0,0,1,1,1,0,0,0,0,0,0,2007,2688
12060,32223/,,G,919,H,8307,G,27914,13,4,2,1,0,2,4,0,0,0,0,0,0,0,2007,2701
12060,322231,E,D,0,D,0,D,0,4,1,0,0,0,2,1,0,0,0,0,0,0,0,2007,2713
12060,322232,F,D,0,D,0,D,0,6,1,1,1,0,0,3,0,0,0,0,0,0,0,2007,2717
12060,322233,A,D,0,D,0,D,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,2007,2719
12060,32229/,,H,255,H,2728,H,10190,9,3,0,2,2,2,0,0,0,0,0,0,0,0,2007,2731
12060,322291,,G,25,H,637,G,1637,4,2,0,2,0,0,0,0,0,0,0,0,0,0,2007,2739
12060,322299,C,S,0,H,2091,H,8553,5,1,0,0,2,2,0,0,0,0,0,0,0,0,2007,2746
12060,323///,,G,11432,G,130777,G,526416,638,311,115,80,77,33,19,2,1,0,0,0,0,0,2007,2748
12060,3231//,,G,11432,G,130777,G,526416,638,311,115,80,77,33,19,2,1,0,0,0,0,0,2007,2756
12060,32311/,,G,10371,G,120373,G,485299,583,288,108,71,67,28,18,2,1,0,0,0,0,0,2007,2764
12060,323110,,G,6032,G,72419,G,301723,245,97,50,33,34,19,9,2,1,0,0,0,0,0,2007,2776
12060,323111,,G,373,G,5772,G,20001,7,3,0,2,0,0,2,0,0,0,0,0,0,0,2007,2778
12060,323112,,H,617,G,7216,H,24690,21,9,1,3,5,2,1,0,0,0,0,0,0,0,2007,2789
12060,323113,,G,1012,H,11917,H,44772,71,30,21,9,7,1,3,0,0,0,0,0,0,0,2007,2790
12060,323114,,G,596,G,4803,G,20634,124,89,17,13,4,1,0,0,0,0,0,0,0,0,2007,2801
12060,323115,,G,658,G,7623,G,29370,51,29,7,4,9,1,1,0,0,0,0,0,0,0,2007,2804
12060,323116,,G,299,G,2498,G,12073,8,3,1,0,2,1,1,0,0,0,0,0,0,0,2007,2811
12060,323117,,G,242,H,2772,H,11628,11,3,3,0,3,2,0,0,0,0,0,0,0,0,2007,2817
12060,323118,E,D,0,D,0,D,0,6,1,1,2,0,1,1,0,0,0,0,0,0,0,2007,2825
12060,323119,,G,251,G,2131,G,7731,39,24,7,5,3,0,0,0,0,0,0,0,0,0,2007,2826
12060,32312/,,G,1061,G,10404,G,41117,55,23,7,9,10,5,1,0,0,0,0,0,0,0,2007,2831
12060,323121,,H,448,G,3295,G,14207,22,8,4,4,4,1,1,0,0,0,0,0,0,0,2007,2846
12060,323122,,G,613,G,7109,G,26910,33,15,3,5,6,4,0,0,0,0,0,0,0,0,2007,2849
12060,324///,,H,634,H,8213,H,33049,48,18,17,4,6,2,1,0,0,0,0,0,0,0,2007,2859
12060,3241//,,H,634,H,8213,H,33049,48,18,17,4,6,2,1,0,0,0,0,0,0,0,2007,2867
12060,32411/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2007,2868
12060,324110,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2007,2869
12060,32412/,,H,520,H,6873,H,27093,39,16,16,1,3,2,1,0,0,0,0,0,0,0,2007,2875
12060,324121,,H,154,H,2022,H,8671,31,16,14,1,0,0,0,0,0,0,0,0,0,0,2007,2880
12060,324122,,H,366,H,4851,H,18422,8,0,2,0,3,2,1,0,0,0,0,0,0,0,2007,2893
12060,32419/,C,S,0,H,1340,H,5865,7,0,1,3,3,0,0,0,0,0,0,0,0,0,2007,2901
12060,324191,,H,92,H,953,H,3713,6,0,1,3,2,0,0,0,0,0,0,0,0,0,2007,2909
12060,324199,B,D,0,D,0,D,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2007,2910
12060,325///,,G,7520,G,92901,G,397838,233,80,40,34,28,31,17,3,0,0,0,0,0,0,2007,2913
12060,3251//,F,S,0,H,9007,H,36792,25,8,5,4,5,1,2,0,0,0,0,0,0,0,2007,2919
12060,32511/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2007,2928
12060,325110,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2007,2930
12060,32512/,C,D,0,D,0,D,0,10,4,2,1,3,0,0,0,0,0,0,0,0,0,2007,2936
12060,325120,C,D,0,D,0,D,0,10,4,2,1,3,0,0,0,0,0,0,0,0,0,2007,2944
12060,32513/,C,D,0,D,0,D,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,2007,2950
12060,325131,C,D,0,D,0,D,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,2007,2959
12060,32518/,C,D,0,D,0,D,0,7,1,2,1,2,0,1,0,0,0,0,0,0,0,2007,2966
12060,325181,B,D,0,D,0,D,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2007,2978
12060,325188,C,D,0,D,0,D,0,5,0,2,1,1,0,1,0,0,0,0,0,0,0,2007,2982
12060,32519/,,H,181,H,2324,H,8889,4,2,0,1,0,0,1,0,0,0,0,0,0,0,2007,2991
12060,325199,,H,181,H,2324,H,8889,4,2,0,1,0,0,1,0,0,0,0,0,0,0,2007,3006
12060,3252//,,G,941,G,12209,G,47655,21,3,4,2,4,6,2,0,0,0,0,0,0,0,2007,3014
12060,32521/,,G,785,G,9342,G,35743,17,1,3,2,4,6,1,0,0,0,0,0,0,0,2007,3017
12060,325211,,G,777,G,9265,G,35335,15,0,2,2,4,6,1,0,0,0,0,0,0,0,2007,3025
12060,325212,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2007,3032
12060,32522/,C,D,0,D,0,D,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,2007,3046
12060,325222,C,D,0,D,0,D,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,2007,3054
12060,3253//,,H,574,H,4974,H,18865,10,4,1,0,1,2,2,0,0,0,0,0,0,0,2007,3060
12060,32531/,B,D,0,D,0,D,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0,2007,3064
12060,325314,B,D,0,D,0,D,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0,2007,3074
12060,32532/,F,S,0,H,4405,H,16479,6,2,0,0,1,1,2,0,0,0,0,0,0,0,2007,3082
12060,325320,F,S,0,H,4405,H,16479,6,2,0,0,1,1,2,0,0,0,0,0,0,0,2007,3090
12060,3254//,,H,727,H,11923,H,73170,19,6,0,4,7,1,0,1,0,0,0,0,0,0,2007,3101
12060,32541/,,H,727,H,11923,H,73170,19,6,0,4,7,1,0,1,0,0,0,0,0,0,2007,3109
12060,325411,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2007,3113
12060,325412,,H,200,H,2631,H,9874,12,5,0,2,4,1,0,0,0,0,0,0,0,0,2007,3123
12060,325413,E,D,0,D,0,D,0,4,0,0,1,2,0,0,1,0,0,0,0,0,0,2007,3127
12060,325414,B,D,0,D,0,D,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2007,3135
12060,3255//,,G,1180,G,13631,G,54796,45,13,8,10,5,6,3,0,0,0,0,0,0,0,2007,3143
12060,32551/,,H,869,H,9840,H,39714,28,7,6,7,1,4,3,0,0,0,0,0,0,0,2007,3158
12060,325510,,H,869,H,9840,H,39714,28,7,6,7,1,4,3,0,0,0,0,0,0,0,2007,3166
12060,32552/,,G,311,G,3791,G,15082,17,6,2,3,4,2,0,0,0,0,0,0,0,0,2007,3167
12060,325520,,G,311,G,3791,G,15082,17,6,2,3,4,2,0,0,0,0,0,0,0,0,2007,3175
12060,3256//,,G,1912,G,22910,G,93928,55,21,10,7,3,8,6,0,0,0,0,0,0,0,2007,3185
12060,32561/,,H,1539,G,18258,G,75442,39,17,5,3,3,6,5,0,0,0,0,0,0,0,2007,3198
12060,325611,,G,800,G,8727,G,34515,23,9,4,2,2,4,2,0,0,0,0,0,0,0,2007,3206
12060,325612,F,D,0,D,0,D,0,14,8,1,1,1,0,3,0,0,0,0,0,0,0,2007,3207
12060,325613,C,D,0,D,0,D,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2007,3218
12060,32562/,,G,373,G,4652,G,18486,16,4,5,4,0,2,1,0,0,0,0,0,0,0,2007,3229
12060,325620,,G,373,G,4652,G,18486,16,4,5,4,0,2,1,0,0,0,0,0,0,0,2007,3237
12060,3259//,,G,1514,G,18247,G,72632,58,25,12,7,3,7,2,2,0,0,0,0,0,0,2007,3241
12060,32591/,,H,239,H,2886,H,11449,14,4,3,4,1,2,0,0,0,0,0,0,0,0,2007,3252
12060,325910,,H,239,H,2886,H,11449,14,4,3,4,1,2,0,0,0,0,0,0,0,0,2007,3260
12060,32599/,,G,1275,G,15361,G,61183,44,21,9,3,2,5,2,2,0,0,0,0,0,0,2007,3263
12060,325991,,H,404,H,4947,H,19589,7,2,2,0,0,2,0,1,0,0,0,0,0,0,2007,3278
12060,325992,,G,135,G,1521,G,7151,11,8,1,0,0,2,0,0,0,0,0,0,0,0,2007,3286
12060,325998,,H,736,H,8893,H,34443,26,11,6,3,2,1,2,1,0,0,0,0,0,0,2007,3294
12060,326///,,G,15536,G,159281,G,634169,240,46,22,28,56,43,36,6,3,0,0,0,0,0,2007,3301
12060,3261//,,G,12647,G,131895,G,525943,200,37,21,23,46,35,32,4,2,0,0,0,0,0,2007,3309
12060,32611/,,G,2449,G,33429,G,136291,31,4,2,2,8,7,6,2,0,0,0,0,0,0,2007,3317
12060,326111,E,D,0,D,0,D,0,8,1,1,0,2,2,2,0,0,0,0,0,0,0,2007,3322
12060,326112,F,D,0,D,0,D,0,7,1,0,0,1,2,3,0,0,0,0,0,0,0,2007,3327
12060,326113,G,S,0,H,17058,H,66707,16,2,1,2,5,3,1,2,0,0,0,0,0,0,2007,3335
12060,32612/,,G,130,H,1713,G,6555,8,3,2,1,1,1,0,0,0,0,0,0,0,0,2007,3343
12060,326121,,G,129,H,1707,H,6496,7,2,2,1,1,1,0,0,0,0,0,0,0,0,2007,3355
12060,326122,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2007,3359
12060,32613/,B,D,0,D,0,D,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2007,3367
12060,326130,B,D,0,D,0,D,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2007,3368
12060,32614/,,H,1522,H,16487,H,63917,15,1,1,1,5,3,2,1,1,0,0,0,0,0,2007,3376
12060,326140,,H,1522,H,16487,H,63917,15,1,1,1,5,3,2,1,1,0,0,0,0,0,2007,3384
12060,32615/,,G,591,G,7648,G,29131,10,2,2,0,2,1,3,0,0,0,0,0,0,0,2007,3388
12060,326150,,G,591,G,7648,G,29131,10,2,2,0,2,1,3,0,0,0,0,0,0,0,2007,3396
12060,32616/,,H,1147,H,11878,H,43383,12,1,0,1,3,2,5,0,0,0,0,0,0,0,2007,3407
12060,326160,,H,1147,H,11878,H,43383,12,1,0,1,3,2,5,0,0,0,0,0,0,0,2007,3415
12060,32619/,,G,6774,G,60374,G,244977,123,26,14,18,26,21,16,1,1,0,0,0,0,0,2007,3424
12060,326191,,H,322,H,2809,H,12286,7,2,1,1,0,2,1,0,0,0,0,0,0,0,2007,3432
12060,326192,B,D,0,D,0,D,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2007,3436
12060,326199,,G,6364,G,56656,G,228584,114,23,13,17,26,18,15,1,1,0,0,0,0,0,2007,3445
12060,3262//,,G,2889,G,27386,G,108226,40,9,1,5,10,8,4,2,1,0,0,0,0,0,2007,3447
12060,32621/,,G,1513,H,13689,H,54064,14,2,0,2,4,2,2,1,1,0,0,0,0,0,2007,3461
12060,326211,,G,1271,H,11458,H,44722,8,2,0,1,1,0,2,1,1,0,0,0,0,0,2007,3469
12060,326212,,H,242,H,2231,H,9342,6,0,0,1,3,2,0,0,0,0,0,0,0,0,2007,3477
12060,32622/,E,D,0,D,0,D,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,2007,3481
12060,326220,E,D,0,D,0,D,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,2007,3489
12060,32629/,,G,968,G,9336,G,37990,23,6,1,3,6,5,2,0,0,0,0,0,0,0,2007,3500
12060,326291,,G,539,G,4939,G,21269,7,1,0,0,2,2,2,0,0,0,0,0,0,0,2007,3505
12060,326299,,G,429,H,4397,H,16721,16,5,1,3,4,3,0,0,0,0,0,0,0,0,2007,3514
12060,327///,,G,9762,G,108362,G,412333,299,76,37,67,71,24,19,5,0,0,0,0,0,0,2007,3524
12060,3271//,,H,1120,H,10913,H,40504,26,12,4,1,3,3,1,2,0,0,0,0,0,0,2007,3532
12060,32711/,,H,769,H,7496,H,28051,19,10,4,1,0,2,0,2,0,0,0,0,0,0,2007,3541
12060,327111,F,D,0,D,0,D,0,4,0,1,0,0,1,0,2,0,0,0,0,0,0,2007,3547
12060,327112,B,D,0,D,0,D,0,15,10,3,1,0,1,0,0,0,0,0,0,0,0,2007,3548
12060,32712/,,H,351,H,3417,H,12453,7,2,0,0,3,1,1,0,0,0,0,0,0,0,2007,3560
12060,327121,B,D,0,D,0,D,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2007,3565
12060,327122,C,D,0,D,0,D,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2007,3572
12060,327124,C,D,0,D,0,D,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,2007,3578
12060,327125,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2007,3579
12060,3272//,,H,1440,G,16317,G,64777,29,16,2,0,2,3,5,1,0,0,0,0,0,0,2007,3591
12060,32721/,,H,1440,G,16317,G,64777,29,16,2,0,2,3,5,1,0,0,0,0,0,0,2007,3599
12060,327212,B,D,0,D,0,D,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,2007,3603
12060,327213,F,D,0,D,0,D,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,2007,3615
12060,327215,F,D,0,D,0,D,0,24,14,2,0,1,3,4,0,0,0,0,0,0,0,2007,3618
12060,3273//,,G,4660,G,51777,G,194962,164,22,24,45,53,11,8,1,0,0,0,0,0,0,2007,3632
12060,32731/,B,D,0,D,0,D,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,2007,3640
12060,327310,B,D,0,D,0,D,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,2007,3648
12060,32732/,,H,2327,H,25846,H,103555,110,10,19,35,42,1,3,0,0,0,0,0,0,0,2007,3653
12060,327320,,H,2327,H,25846,H,103555,110,10,19,35,42,1,3,0,0,0,0,0,0,0,2007,3661
12060,32733/,,G,407,G,4039,G,17170,15,4,1,5,2,2,1,0,0,0,0,0,0,0,2007,3669
12060,327331,,H,213,H,1845,H,7603,13,4,1,5,1,2,0,0,0,0,0,0,0,0,2007,3678
12060,327332,C,D,0,D,0,D,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,2007,3684
12060,32739/,,G,1874,H,20901,H,70434,36,6,4,5,8,8,4,1,0,0,0,0,0,0,2007,3693
12060,327390,,G,1874,H,20901,H,70434,36,6,4,5,8,8,4,1,0,0,0,0,0,0,2007,3701
12060,3274//,,G,292,G,2964,G,12312,6,1,0,1,1,2,1,0,0,0,0,0,0,0,2007,3712
12060,32742/,,G,292,G,2964,G,12312,6,1,0,1,1,2,1,0,0,0,0,0,0,0,2007,3720
12060,327420,,G,292,G,2964,G,12312,6,1,0,1,1,2,1,0,0,0,0,0,0,0,2007,3728
12060,3279//,,G,2250,G,26391,G,99778,74,25,7,20,12,5,4,1,0,0,0,0,0,0,2007,3737
12060,32791/,B,D,0,D,0,D,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2007,3738
12060,327910,B,D,0,D,0,D,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2007,3746
12060,32799/,,G,2197,G,25755,G,96981,72,25,7,19,11,5,4,1,0,0,0,0,0,0,2007,3761
12060,327991,,G,1001,G,8449,G,33976,53,21,7,13,7,3,2,0,0,0,0,0,0,0,2007,3762
12060,327992,B,D,0,D,0,D,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2007,3774
12060,327993,,H,931,G,13629,G,50369,11,3,0,3,2,0,2,1,0,0,0,0,0,0,2007,3782
12060,327999,,G,233,G,3445,G,11626,6,1,0,2,1,2,0,0,0,0,0,0,0,0,2007,3783
12060,331///,,G,2409,G,26344,G,106005,52,19,9,7,6,7,1,2,1,0,0,0,0,0,2007,3794
12060,3311//,E,D,0,D,0,D,0,13,7,3,0,2,0,0,1,0,0,0,0,0,0,2007,3806
12060,33111/,E,D,0,D,0,D,0,13,7,3,0,2,0,0,1,0,0,0,0,0,0,2007,3814
12060,331111,E,D,0,D,0,D,0,13,7,3,0,2,0,0,1,0,0,0,0,0,0,2007,3822
12060,3312//,,G,228,G,1855,G,7714,7,0,1,2,2,2,0,0,0,0,0,0,0,0,2007,3829
