id,year,naics,msa_total,msa_share,atl_total,atl_share,atl_location_quotient,basic_emp,n_basic_emp,emp_mul
431,2007,326112,24929,0.000,750,0.000,1.537,750,0,34.956
432,2007,326113,43601,0.000,1750,0.001,2.051,1749,1,51.245
433,2007,32612/,48331,0.000,130,0.000,0.137,0,130,
434,2007,326121,28759,0.000,129,0.000,0.229,0,129,
435,2007,326122,20469,0.000,10,0.000,0.025,0,10,
436,2007,32613/,12403,0.000,60,0.000,0.247,0,60,
437,2007,326130,12403,0.000,60,0.000,0.247,0,60,
438,2007,32614/,32643,0.000,1522,0.001,2.383,1522,0,58.030
439,2007,326140,32643,0.000,1522,0.001,2.383,1522,0,58.030
440,2007,32615/,35677,0.000,591,0.000,0.847,0,591,
441,2007,326150,35677,0.000,591,0.000,0.847,0,591,
442,2007,32616/,32265,0.000,1147,0.001,1.817,1147,0,44.953
443,2007,326160,32265,0.000,1147,0.001,1.817,1147,0,44.953
444,2007,32619/,415807,0.004,6774,0.003,0.833,0,6774,
445,2007,326191,23301,0.000,322,0.000,0.706,0,322,
446,2007,326192,4774,0.000,60,0.000,0.642,0,60,
447,2007,326199,389584,0.003,6364,0.003,0.835,0,6364,
448,2007,3262//,142314,0.001,2889,0.001,1.037,2885,4,3.603
449,2007,32621/,59969,0.001,1513,0.001,1.289,1512,1,22.437
450,2007,326211,51971,0.000,1271,0.001,1.250,1270,1,19.983
451,2007,326212,9615,0.000,242,0.000,1.286,242,0,22.250
452,2007,32622/,18168,0.000,375,0.000,1.055,375,0,5.193
453,2007,326220,18168,0.000,375,0.000,1.055,375,0,5.193
454,2007,32629/,65868,0.001,968,0.000,0.751,0,968,
455,2007,326291,33045,0.000,539,0.000,0.834,0,539,
456,2007,326299,33881,0.000,429,0.000,0.647,0,429,
457,2007,327///,445773,0.004,9762,0.004,1.119,9724,38,10.641
458,2007,3271//,53164,0.000,1120,0.001,1.077,1119,1,7.111
459,2007,32711/,22901,0.000,769,0.000,1.716,769,0,41.724
460,2007,327111,6495,0.000,750,0.000,5.901,750,0,83.053
461,2007,327112,9547,0.000,60,0.000,0.321,0,60,
462,2007,32712/,31054,0.000,351,0.000,0.578,0,351,
463,2007,327121,13194,0.000,60,0.000,0.232,0,60,
464,2007,327122,7556,0.000,175,0.000,1.184,175,0,15.507
465,2007,327124,4873,0.000,175,0.000,1.835,175,0,45.509
466,2007,327125,5927,0.000,10,0.000,0.086,0,10,
467,2007,3272//,96911,0.001,1440,0.001,0.759,0,1440,
468,2007,32721/,96911,0.001,1440,0.001,0.759,0,1440,
469,2007,327212,21721,0.000,60,0.000,0.141,0,60,
470,2007,327213,13717,0.000,750,0.000,2.794,750,0,64.210
471,2007,327215,52502,0.000,750,0.000,0.730,0,750,
472,2007,3273//,212727,0.002,4660,0.002,1.119,4651,9,10.669
473,2007,32731/,18553,0.000,60,0.000,0.165,0,60,
474,2007,327310,18553,0.000,60,0.000,0.165,0,60,
475,2007,32732/,99324,0.001,2327,0.001,1.197,2325,2,16.474
476,2007,327320,99324,0.001,2327,0.001,1.197,2325,2,16.474
477,2007,32733/,38446,0.000,407,0.000,0.541,0,407,
478,2007,327331,24386,0.000,213,0.000,0.446,0,213,
479,2007,327332,15704,0.000,175,0.000,0.569,0,175,
480,2007,32739/,68340,0.001,1874,0.001,1.401,1873,1,28.638
481,2007,327390,68340,0.001,1874,0.001,1.401,1873,1,28.638
482,2007,3274//,15544,0.000,292,0.000,0.960,0,292,
483,2007,32742/,11783,0.000,292,0.000,1.266,292,0,21.034
484,2007,327420,11783,0.000,292,0.000,1.266,292,0,21.034
485,2007,3279//,79092,0.001,2250,0.001,1.454,2248,2,31.212
486,2007,32791/,16754,0.000,60,0.000,0.183,0,60,
487,2007,327910,16754,0.000,60,0.000,0.183,0,60,
488,2007,32799/,64452,0.001,2197,0.001,1.742,2196,1,42.592
489,2007,327991,30783,0.000,1001,0.000,1.662,1001,0,39.821
490,2007,327992,6428,0.000,60,0.000,0.477,0,60,
491,2007,327993,19549,0.000,931,0.000,2.434,931,0,58.910
492,2007,327999,11277,0.000,233,0.000,1.056,233,0,5.289
493,2007,331///,408890,0.004,2409,0.001,0.301,0,2409,
494,2007,3311//,107639,0.001,375,0.000,0.178,0,375,
495,2007,33111/,107639,0.001,375,0.000,0.178,0,375,
496,2007,331111,106101,0.001,375,0.000,0.181,0,375,
497,2007,3312//,45988,0.000,228,0.000,0.253,0,228,
498,2007,33121/,22291,0.000,60,0.000,0.138,0,60,
499,2007,331210,22291,0.000,60,0.000,0.138,0,60,
500,2007,33122/,24409,0.000,158,0.000,0.331,0,158,
501,2007,331221,10477,0.000,175,0.000,0.854,0,175,
502,2007,331222,13857,0.000,10,0.000,0.037,0,10,
503,2007,3313//,57942,0.001,1281,0.001,1.130,1280,1,11.487
504,2007,33131/,57942,0.001,1281,0.001,1.130,1280,1,11.487
505,2007,331311,1120,0.000,10,0.000,0.456,0,10,
506,2007,331312,7234,0.000,10,0.000,0.071,0,10,
507,2007,331314,6192,0.000,10,0.000,0.083,0,10,
508,2007,331315,15395,0.000,60,0.000,0.199,0,60,
509,2007,331316,25962,0.000,750,0.000,1.476,750,0,32.261
510,2007,331319,3590,0.000,750,0.000,10.676,750,0,90.633
511,2007,3314//,63441,0.001,308,0.000,0.248,0,308,
512,2007,33141/,10080,0.000,60,0.000,0.304,0,60,
513,2007,331419,7811,0.000,60,0.000,0.393,0,60,
514,2007,33142/,23832,0.000,235,0.000,0.504,0,235,
515,2007,331421,12837,0.000,166,0.000,0.661,0,166,
516,2007,331422,10554,0.000,60,0.000,0.291,0,60,
517,2007,33149/,28280,0.000,53,0.000,0.096,0,53,
518,2007,331491,19943,0.000,34,0.000,0.087,0,34,
519,2007,331492,9693,0.000,10,0.000,0.053,0,10,
520,2007,3315//,146638,0.001,134,0.000,0.047,0,134,
521,2007,33151/,80799,0.001,10,0.000,0.006,0,10,
522,2007,331511,49096,0.000,10,0.000,0.010,0,10,
523,2007,33152/,69170,0.001,175,0.000,0.129,0,175,
524,2007,331521,22429,0.000,175,0.000,0.399,0,175,
525,2007,331524,27495,0.000,10,0.000,0.019,0,10,
526,2007,331525,6460,0.000,10,0.000,0.079,0,10,
527,2007,332///,1480738,0.013,15190,0.007,0.524,0,15190,
528,2007,3321//,122188,0.001,890,0.000,0.372,0,890,
529,2007,33211/,122188,0.001,890,0.000,0.372,0,890,
530,2007,332111,23990,0.000,60,0.000,0.128,0,60,
531,2007,332114,18899,0.000,213,0.000,0.576,0,213,
532,2007,332115,3789,0.000,60,0.000,0.809,0,60,
533,2007,332116,62205,0.001,538,0.000,0.442,0,538,
534,2007,3322//,53124,0.000,287,0.000,0.276,0,287,
535,2007,33221/,53124,0.000,287,0.000,0.276,0,287,
536,2007,332212,37127,0.000,230,0.000,0.317,0,230,
537,2007,332213,7479,0.000,57,0.000,0.389,0,57,
538,2007,3323//,379917,0.003,7127,0.003,0.959,0,7127,
539,2007,33231/,165262,0.001,2149,0.001,0.665,0,2149,
540,2007,332311,29646,0.000,501,0.000,0.864,0,501,
541,2007,332312,108609,0.001,1546,0.001,0.727,0,1546,
542,2007,332313,33096,0.000,102,0.000,0.157,0,102,
543,2007,33232/,220966,0.002,4978,0.002,1.151,4968,10,13.137
544,2007,332321,73054,0.001,1396,0.001,0.977,0,1396,
545,2007,332322,111839,0.001,2365,0.001,1.081,2363,2,7.461
546,2007,332323,41030,0.000,1217,0.001,1.516,1217,0,34.026
547,2007,3324//,94360,0.001,1151,0.001,0.623,0,1151,
548,2007,33241/,21095,0.000,60,0.000,0.145,0,60,
549,2007,332410,21095,0.000,60,0.000,0.145,0,60,
550,2007,33242/,37217,0.000,694,0.000,0.953,0,694,
551,2007,332420,37217,0.000,694,0.000,0.953,0,694,
552,2007,33243/,34432,0.000,375,0.000,0.557,0,375,
553,2007,332431,19044,0.000,391,0.000,1.049,391,0,4.688
554,2007,332439,15614,0.000,60,0.000,0.196,0,60,
555,2007,3325//,43378,0.000,1352,0.001,1.593,1351,1,37.215
556,2007,33251/,43378,0.000,1352,0.001,1.593,1351,1,37.215
557,2007,332510,43378,0.000,1352,0.001,1.593,1351,1,37.215
558,2007,3326//,53569,0.000,410,0.000,0.391,0,410,
559,2007,33261/,53569,0.000,410,0.000,0.391,0,410,
560,2007,332612,15176,0.000,375,0.000,1.263,375,0,20.806
561,2007,332618,34909,0.000,102,0.000,0.149,0,102,
562,2007,3327//,375010,0.003,1781,0.001,0.243,0,1781,
563,2007,33271/,263876,0.002,1176,0.001,0.228,0,1176,
564,2007,332710,263876,0.002,1176,0.001,0.228,0,1176,
565,2007,33272/,113605,0.001,605,0.000,0.272,0,605,
566,2007,332721,72037,0.001,452,0.000,0.321,0,452,
567,2007,332722,42059,0.000,175,0.000,0.213,0,175,
568,2007,3328//,136064,0.001,956,0.000,0.359,0,956,
569,2007,33281/,136064,0.001,956,0.000,0.359,0,956,
570,2007,332811,22447,0.000,60,0.000,0.137,0,60,
571,2007,332812,58281,0.001,563,0.000,0.494,0,563,
572,2007,332813,58377,0.001,308,0.000,0.270,0,308,
573,2007,3329//,261354,0.002,1236,0.001,0.242,0,1236,
574,2007,33291/,99482,0.001,175,0.000,0.090,0,175,
575,2007,332911,38063,0.000,10,0.000,0.013,0,10,
576,2007,332912,37668,0.000,60,0.000,0.081,0,60,
577,2007,332913,11169,0.000,60,0.000,0.275,0,60,
578,2007,33299/,163978,0.001,1112,0.001,0.347,0,1112,
579,2007,332991,25940,0.000,175,0.000,0.345,0,175,
580,2007,332992,7730,0.000,60,0.000,0.397,0,60,
581,2007,332993,6340,0.000,10,0.000,0.081,0,10,
582,2007,332994,15316,0.000,10,0.000,0.033,0,10,
583,2007,332995,6243,0.000,10,0.000,0.082,0,10,
584,2007,332996,27365,0.000,223,0.000,0.416,0,223,
585,2007,332997,5570,0.000,10,0.000,0.092,0,10,
586,2007,332998,5984,0.000,10,0.000,0.085,0,10,
587,2007,332999,71293,0.001,656,0.000,0.470,0,656,
588,2007,333///,1072618,0.009,8074,0.004,0.385,0,8074,
589,2007,3331//,187177,0.002,857,0.000,0.234,0,857,
590,2007,33311/,66751,0.001,619,0.000,0.474,0,619,
591,2007,333111,48894,0.000,149,0.000,0.156,0,149,
592,2007,333112,18849,0.000,375,0.000,1.017,375,0,1.639
593,2007,33312/,69080,0.001,228,0.000,0.169,0,228,
594,2007,333120,69080,0.001,228,0.000,0.169,0,228,
595,2007,33313/,52988,0.000,10,0.000,0.010,0,10,
596,2007,333131,11598,0.000,10,0.000,0.044,0,10,
597,2007,3332//,132340,0.001,989,0.000,0.382,0,989,
598,2007,33321/,6905,0.000,60,0.000,0.444,0,60,
599,2007,333210,6905,0.000,60,0.000,0.444,0,60,
600,2007,33322/,15175,0.000,101,0.000,0.340,0,101,
601,2007,333220,15175,0.000,101,0.000,0.340,0,101,
602,2007,33329/,111987,0.001,860,0.000,0.392,0,860,
603,2007,333291,9941,0.000,82,0.000,0.422,0,82,
604,2007,333292,7434,0.000,70,0.000,0.481,0,70,
605,2007,333293,14971,0.000,175,0.000,0.597,0,175,
606,2007,333294,17525,0.000,205,0.000,0.598,0,205,
607,2007,333295,26839,0.000,10,0.000,0.019,0,10,
608,2007,333298,39613,0.000,344,0.000,0.444,0,344,
609,2007,3333//,94804,0.001,946,0.000,0.510,0,946,
610,2007,33331/,94804,0.001,946,0.000,0.510,0,946,
611,2007,333312,2449,0.000,60,0.000,1.252,60,0,20.127
612,2007,333313,11242,0.000,60,0.000,0.273,0,60,
613,2007,333314,18759,0.000,10,0.000,0.027,0,10,
614,2007,333315,7473,0.000,10,0.000,0.068,0,10,
615,2007,333319,53449,0.000,754,0.000,0.721,0,754,
616,2007,3334//,146171,0.001,2775,0.001,0.970,0,2775,
617,2007,33341/,146171,0.001,2775,0.001,0.970,0,2775,
618,2007,333411,15353,0.000,272,0.000,0.905,0,272,
619,2007,333412,10617,0.000,60,0.000,0.289,0,60,
620,2007,333414,20554,0.000,340,0.000,0.845,0,340,
621,2007,333415,100581,0.001,2077,0.001,1.055,2075,2,5.236
622,2007,3335//,164336,0.001,510,0.000,0.159,0,510,
623,2007,33351/,164336,0.001,510,0.000,0.159,0,510,
624,2007,333511,37940,0.000,147,0.000,0.198,0,147,
625,2007,333512,18812,0.000,10,0.000,0.027,0,10,
626,2007,333513,9578,0.000,60,0.000,0.320,0,60,
627,2007,333514,54647,0.000,210,0.000,0.196,0,210,
628,2007,333515,35343,0.000,68,0.000,0.098,0,68,
629,2007,333518,12685,0.000,60,0.000,0.242,0,60,
630,2007,3336//,107143,0.001,318,0.000,0.152,0,318,
631,2007,33361/,107143,0.001,318,0.000,0.152,0,318,
632,2007,333612,13970,0.000,60,0.000,0.219,0,60,
633,2007,333613,16561,0.000,60,0.000,0.185,0,60,
634,2007,333618,56520,0.000,175,0.000,0.158,0,175,
635,2007,3339//,274215,0.002,1679,0.001,0.313,0,1679,
636,2007,33391/,61318,0.001,76,0.000,0.063,0,76,
637,2007,333911,32665,0.000,10,0.000,0.016,0,10,
638,2007,333912,24158,0.000,60,0.000,0.127,0,60,
639,2007,333913,5178,0.000,10,0.000,0.099,0,10,
640,2007,33392/,74267,0.001,750,0.000,0.516,0,750,
641,2007,333921,6772,0.000,10,0.000,0.075,0,10,
642,2007,333922,29880,0.000,99,0.000,0.169,0,99,
643,2007,333923,14638,0.000,75,0.000,0.262,0,75,
644,2007,333924,25529,0.000,375,0.000,0.751,0,375,
645,2007,33399/,145076,0.001,954,0.000,0.336,0,954,
646,2007,333991,8622,0.000,175,0.000,1.037,175,0,3.587
647,2007,333992,18090,0.000,60,0.000,0.169,0,60,
648,2007,333993,22970,0.000,442,0.000,0.983,0,442,
649,2007,333994,11492,0.000,60,0.000,0.267,0,60,
650,2007,333995,20034,0.000,60,0.000,0.153,0,60,
651,2007,333997,3705,0.000,10,0.000,0.138,0,10,
652,2007,333999,51227,0.000,124,0.000,0.124,0,124,
653,2007,334///,1046322,0.009,7287,0.003,0.356,0,7287,
654,2007,3341//,102852,0.001,536,0.000,0.266,0,536,
655,2007,33411/,102852,0.001,536,0.000,0.266,0,536,
656,2007,334111,38318,0.000,60,0.000,0.080,0,60,
657,2007,334112,21749,0.000,10,0.000,0.023,0,10,
658,2007,334113,989,0.000,375,0.000,19.376,375,0,94.839
659,2007,334119,45452,0.000,195,0.000,0.219,0,195,
660,2007,3342//,153217,0.001,2020,0.001,0.674,0,2020,
661,2007,33421/,48757,0.000,234,0.000,0.245,0,234,
662,2007,334210,48757,0.000,234,0.000,0.245,0,234,
663,2007,33422/,94799,0.001,1490,0.001,0.803,0,1490,
664,2007,334220,94799,0.001,1490,0.001,0.803,0,1490,
665,2007,33429/,17451,0.000,296,0.000,0.867,0,296,
666,2007,334290,17451,0.000,296,0.000,0.867,0,296,
667,2007,3343//,17859,0.000,750,0.000,2.146,750,0,53.403
668,2007,33431/,17859,0.000,750,0.000,2.146,750,0,53.403
669,2007,334310,17859,0.000,750,0.000,2.146,750,0,53.403
670,2007,3344//,379243,0.003,1173,0.001,0.158,0,1173,
671,2007,33441/,379243,0.003,1173,0.001,0.158,0,1173,
672,2007,334411,5167,0.000,10,0.000,0.099,0,10,
673,2007,334412,44408,0.000,76,0.000,0.087,0,76,
674,2007,334413,158659,0.001,10,0.000,0.003,0,10,
675,2007,334414,7730,0.000,175,0.000,1.157,175,0,13.562
676,2007,334415,4913,0.000,10,0.000,0.104,0,10,
677,2007,334416,11402,0.000,60,0.000,0.269,0,60,
678,2007,334417,26011,0.000,60,0.000,0.118,0,60,
679,2007,334418,73003,0.001,621,0.000,0.435,0,621,
680,2007,334419,60895,0.001,175,0.000,0.147,0,175,
681,2007,3345//,389415,0.003,2573,0.001,0.338,0,2573,
682,2007,33451/,389415,0.003,2573,0.001,0.338,0,2573,
683,2007,334510,58798,0.001,85,0.000,0.074,0,85,
684,2007,334511,138595,0.001,175,0.000,0.065,0,175,
685,2007,334512,14698,0.000,212,0.000,0.737,0,212,
686,2007,334513,43584,0.000,1750,0.001,2.052,1749,1,51.264
687,2007,334514,17186,0.000,175,0.000,0.520,0,175,
688,2007,334515,42949,0.000,27,0.000,0.032,0,27,
689,2007,334516,35001,0.000,375,0.000,0.548,0,375,
690,2007,334517,20870,0.000,175,0.000,0.429,0,175,
691,2007,334518,2300,0.000,175,0.000,3.888,175,0,74.281
692,2007,334519,31542,0.000,72,0.000,0.117,0,72,
693,2007,3346//,31018,0.000,175,0.000,0.288,0,175,
694,2007,33461/,31018,0.000,175,0.000,0.288,0,175,
695,2007,334611,3379,0.000,11,0.000,0.166,0,11,
696,2007,334612,19868,0.000,175,0.000,0.450,0,175,
697,2007,334613,7515,0.000,60,0.000,0.408,0,60,
698,2007,335///,394764,0.003,4550,0.002,0.589,0,4550,
699,2007,3351//,59254,0.001,77,0.000,0.066,0,77,
700,2007,33512/,50209,0.000,77,0.000,0.078,0,77,
701,2007,335121,12219,0.000,10,0.000,0.042,0,10,
702,2007,335122,18827,0.000,60,0.000,0.163,0,60,
703,2007,335129,21118,0.000,10,0.000,0.024,0,10,
704,2007,3352//,66262,0.001,10,0.000,0.008,0,10,
705,2007,33521/,12157,0.000,10,0.000,0.042,0,10,
706,2007,335211,6907,0.000,10,0.000,0.074,0,10,
707,2007,33522/,52489,0.000,10,0.000,0.010,0,10,
708,2007,335221,17993,0.000,10,0.000,0.028,0,10,
709,2007,3353//,136284,0.001,1750,0.001,0.656,0,1750,
710,2007,33531/,136284,0.001,1750,0.001,0.656,0,1750,
711,2007,335312,41804,0.000,750,0.000,0.917,0,750,
712,2007,335313,35384,0.000,750,0.000,1.083,750,0,7.677
713,2007,335314,38971,0.000,750,0.000,0.983,0,750,
714,2007,3359//,148009,0.001,2105,0.001,0.727,0,2105,
715,2007,33591/,28807,0.000,375,0.000,0.665,0,375,
716,2007,335911,20084,0.000,375,0.000,0.954,0,375,
717,2007,33592/,33702,0.000,1359,0.001,2.061,1359,0,51.471
718,2007,335921,6169,0.000,375,0.000,3.106,375,0,67.808
719,2007,335929,28138,0.000,750,0.000,1.362,750,0,26.583
720,2007,33593/,47801,0.000,375,0.000,0.401,0,375,
721,2007,335931,31704,0.000,175,0.000,0.282,0,175,
722,2007,335932,17156,0.000,175,0.000,0.521,0,175,
723,2007,33599/,41307,0.000,10,0.000,0.012,0,10,
724,2007,335999,33242,0.000,10,0.000,0.015,0,10,
725,2007,336///,1555594,0.014,17253,0.008,0.567,0,17253,
726,2007,3361//,205585,0.002,1750,0.001,0.435,0,1750,
727,2007,33611/,175010,0.002,1750,0.001,0.511,0,1750,
728,2007,336111,74561,0.001,60,0.000,0.041,0,60,
729,2007,336112,94203,0.001,1750,0.001,0.949,0,1750,
730,2007,3362//,132700,0.001,838,0.000,0.323,0,838,
731,2007,33621/,132700,0.001,838,0.000,0.323,0,838,
732,2007,336211,48985,0.000,666,0.000,0.695,0,666,
733,2007,336212,31410,0.000,60,0.000,0.098,0,60,
734,2007,336214,43314,0.000,127,0.000,0.150,0,127,
735,2007,3363//,557549,0.005,3757,0.002,0.344,0,3757,
736,2007,33631/,74303,0.001,750,0.000,0.516,0,750,
737,2007,336311,10164,0.000,60,0.000,0.302,0,60,
738,2007,336312,64198,0.001,750,0.000,0.597,0,750,
739,2007,33632/,65451,0.001,175,0.000,0.137,0,175,
740,2007,336322,51216,0.000,175,0.000,0.175,0,175,
741,2007,33633/,32363,0.000,10,0.000,0.016,0,10,
742,2007,336330,32363,0.000,10,0.000,0.016,0,10,
743,2007,33634/,29157,0.000,375,0.000,0.657,0,375,
744,2007,336340,29157,0.000,375,0.000,0.657,0,375,
745,2007,33635/,78223,0.001,375,0.000,0.245,0,375,
746,2007,336350,78223,0.001,375,0.000,0.245,0,375,
747,2007,33636/,50251,0.000,540,0.000,0.549,0,540,
748,2007,336360,50251,0.000,540,0.000,0.549,0,540,
749,2007,33637/,95555,0.001,447,0.000,0.239,0,447,
750,2007,336370,95555,0.001,447,0.000,0.239,0,447,
751,2007,33639/,142516,0.001,750,0.000,0.269,0,750,
752,2007,336391,18417,0.000,10,0.000,0.028,0,10,
753,2007,336399,127019,0.001,750,0.000,0.302,0,750,
754,2007,3364//,399681,0.004,7500,0.003,0.959,0,7500,
755,2007,33641/,399681,0.004,7500,0.003,0.959,0,7500,
756,2007,336411,155329,0.001,7500,0.003,2.467,7490,10,59.472
757,2007,336412,78299,0.001,175,0.000,0.114,0,175,
758,2007,336413,113775,0.001,27,0.000,0.012,0,27,
759,2007,3365//,31514,0.000,750,0.000,1.216,750,0,17.774
760,2007,33651/,31514,0.000,750,0.000,1.216,750,0,17.774
761,2007,336510,31514,0.000,750,0.000,1.216,750,0,17.774
762,2007,3366//,140688,0.001,23,0.000,0.008,0,23,
763,2007,33661/,140688,0.001,23,0.000,0.008,0,23,
764,2007,336612,46039,0.000,23,0.000,0.026,0,23,
765,2007,3369//,46305,0.000,1750,0.001,1.931,1749,1,48.221
766,2007,33699/,46305,0.000,1750,0.001,1.931,1749,1,48.221
767,2007,336992,9503,0.000,375,0.000,2.017,375,0,50.410
768,2007,336999,22081,0.000,1750,0.001,4.050,1750,0,75.309
769,2007,337///,473423,0.004,6566,0.003,0.709,0,6566,
770,2007,3371//,296642,0.003,3107,0.001,0.535,0,3107,
771,2007,33711/,130647,0.001,2088,0.001,0.817,0,2088,
772,2007,337110,130647,0.001,2088,0.001,0.817,0,2088,
773,2007,33712/,169460,0.001,1019,0.000,0.307,0,1019,
774,2007,337121,63011,0.001,175,0.000,0.142,0,175,
775,2007,337122,63408,0.001,332,0.000,0.268,0,332,
776,2007,337124,11550,0.000,36,0.000,0.159,0,36,
777,2007,337125,7180,0.000,21,0.000,0.149,0,21,
778,2007,337127,27670,0.000,443,0.000,0.818,0,443,
779,2007,337129,2421,0.000,60,0.000,1.266,60,0,21.040
780,2007,3372//,138556,0.001,2696,0.001,0.994,0,2696,
781,2007,33721/,138556,0.001,2696,0.001,0.994,0,2696,
782,2007,337211,22975,0.000,750,0.000,1.668,750,0,40.054
783,2007,337212,37161,0.000,623,0.000,0.857,0,623,
784,2007,337214,27260,0.000,375,0.000,0.703,0,375,
785,2007,337215,54954,0.000,1116,0.001,1.038,1115,1,3.639
786,2007,3379//,44712,0.000,763,0.000,0.872,0,763,
787,2007,33791/,24393,0.000,538,0.000,1.127,538,0,11.275
788,2007,337910,24393,0.000,538,0.000,1.127,538,0,11.275
789,2007,33792/,19962,0.000,175,0.000,0.448,0,175,
790,2007,337920,19962,0.000,175,0.000,0.448,0,175,
791,2007,339///,661273,0.006,8064,0.004,0.623,0,8064,
792,2007,3391//,317437,0.003,3661,0.002,0.589,0,3661,
793,2007,33911/,317437,0.003,3661,0.002,0.589,0,3661,
794,2007,339111,20802,0.000,36,0.000,0.088,0,36,
795,2007,339112,102389,0.001,375,0.000,0.187,0,375,
796,2007,339113,106198,0.001,984,0.000,0.473,0,984,
797,2007,339114,17745,0.000,60,0.000,0.173,0,60,
798,2007,339115,25857,0.000,1275,0.001,2.520,1275,0,60.314
799,2007,339116,48411,0.000,799,0.000,0.843,0,799,
800,2007,3399//,350872,0.003,4403,0.002,0.641,0,4403,
801,2007,33991/,39702,0.000,60,0.000,0.077,0,60,
802,2007,339911,27123,0.000,60,0.000,0.113,0,60,
803,2007,339913,5158,0.000,10,0.000,0.099,0,10,
804,2007,339914,6555,0.000,10,0.000,0.078,0,10,
805,2007,33992/,52420,0.000,529,0.000,0.516,0,529,
806,2007,339920,52420,0.000,529,0.000,0.516,0,529,
807,2007,33993/,13325,0.000,90,0.000,0.345,0,90,
808,2007,339931,1831,0.000,10,0.000,0.279,0,10,
809,2007,339932,11823,0.000,86,0.000,0.372,0,86,
810,2007,33994/,18680,0.000,986,0.000,2.697,986,0,62.926
811,2007,339942,6401,0.000,932,0.000,7.441,932,0,86.560
812,2007,339943,6100,0.000,54,0.000,0.452,0,54,
813,2007,33995/,91533,0.001,1512,0.001,0.844,0,1512,
814,2007,339950,91533,0.001,1512,0.001,0.844,0,1512,
815,2007,33999/,148944,0.001,1255,0.001,0.431,0,1255,
816,2007,339991,34624,0.000,10,0.000,0.015,0,10,
817,2007,339992,15035,0.000,10,0.000,0.034,0,10,
818,2007,339993,4168,0.000,10,0.000,0.123,0,10,
819,2007,339994,10904,0.000,175,0.000,0.820,0,175,
820,2007,339995,3632,0.000,60,0.000,0.844,0,60,
821,2007,339999,85836,0.001,941,0.000,0.560,0,941,
822,2007,42----,5734297,0.051,148245,0.067,1.321,140734,7511,24.305
823,2007,423///,3289499,0.029,92401,0.042,1.435,89715,2686,30.335
824,2007,4231//,349292,0.003,9441,0.004,1.381,9412,29,27.601
825,2007,42311/,117211,0.001,3822,0.002,1.666,3818,4,39.987
826,2007,423110,117211,0.001,3822,0.002,1.666,3818,4,39.987
827,2007,42312/,189627,0.002,4255,0.002,1.147,4248,7,12.790
828,2007,423120,189627,0.002,4255,0.002,1.147,4248,7,12.790
829,2007,42313/,33553,0.000,1077,0.000,1.640,1077,0,39.035
830,2007,423130,33553,0.000,1077,0.000,1.640,1077,0,39.035
831,2007,42314/,18133,0.000,287,0.000,0.809,0,287,
832,2007,423140,18133,0.000,287,0.000,0.809,0,287,
833,2007,4232//,155000,0.001,4515,0.002,1.489,4509,6,32.820
834,2007,42321/,65800,0.001,1577,0.001,1.225,1576,1,18.350
835,2007,423210,65800,0.001,1577,0.001,1.225,1576,1,18.350
836,2007,42322/,90971,0.001,2938,0.001,1.650,2936,2,39.408
837,2007,423220,90971,0.001,2938,0.001,1.650,2936,2,39.408
838,2007,4233//,259778,0.002,8060,0.004,1.586,8042,18,36.929
839,2007,42331/,140979,0.001,4667,0.002,1.692,4661,6,40.887
840,2007,423310,140979,0.001,4667,0.002,1.692,4661,6,40.887
841,2007,42332/,44158,0.000,1529,0.001,1.769,1528,1,43.485
842,2007,423320,44158,0.000,1529,0.001,1.769,1528,1,43.485
843,2007,42333/,36716,0.000,631,0.000,0.878,0,631,
844,2007,423330,36716,0.000,631,0.000,0.878,0,631,
845,2007,42339/,45069,0.000,1233,0.001,1.398,1233,0,28.471
846,2007,423390,45069,0.000,1233,0.001,1.398,1233,0,28.471
847,2007,4234//,694792,0.006,22534,0.010,1.657,22396,138,39.663
848,2007,42341/,16174,0.000,507,0.000,1.602,507,0,37.573
849,2007,423410,16174,0.000,507,0.000,1.602,507,0,37.573
850,2007,42342/,143760,0.001,4110,0.002,1.461,4105,5,31.552
851,2007,423420,143760,0.001,4110,0.002,1.461,4105,5,31.552
852,2007,42343/,276224,0.002,11541,0.005,2.135,11513,28,53.164
